version;ns1:name;id;ns1:name2;ns1:homepage;ns1:version;ns1:mediadata;id3;ns1:firstname;ns1:lastname;id4;ns1:name5;ns1:model;id6;ns1:firstname7;id8;ns1:name9;id10;ns1:name11;ns1:location;ns1:latitude;ns1:longitude;id12;ns1:name13;ns1:o2;ns1:he;id14;id15;ref;ns1:divenumber;ns1:datetime;ns1:leadquantity;ref16;ns1:tankvolume;ns1:tankpressurebegin;ns1:tankpressureend;ns1:depth;ns1:divetime;ref17;ns1:tankpressure;ns1:temperature;ns1:alarm;ns1:greatestdepth;ns1:averagedepth;ns1:diveduration;ns1:para;ns1:ratingvalue;ns1:visibility;ns1:divetrip
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;6.46;800;;17294000;287.15;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.18;820;;17210000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.4;840;;17183000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.78;860;;17084000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.98;880;;17055000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.62;900;;16981000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.3;920;;16929000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.67;940;;16851000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.83;960;;16758000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.35;980;;16681000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.67;1000;;16614000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.4;1020;;16564000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.19;1040;;16502000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.6;1060;;16441000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.71;1080;;16406000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;7.51;1100;;16353000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;8.14;1120;;16244000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;8.1;1140;;16214000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;8.24;1160;;16159000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;8.77;1180;;16065000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;8.84;1200;;16031000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;8.76;1220;;15988000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.07;1240;;15885000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.37;1260;;15771000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.52;1280;;15674000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.4;1300;;15532000;285.15;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.53;1320;;15408000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.38;1340;;15316000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.25;1360;;15192000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.52;1380;;15086000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.28;1400;;14989000;283.15;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.45;1420;;14893000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.79;1440;;14785000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.89;1460;;14660000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;11.08;1480;;14511000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;11.41;1500;;14400000;282.15;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;11.83;1520;;14263000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;12.5;1540;;14095000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;12.61;1560;;13935000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;11.96;1580;;13814000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;11.29;1600;;13652000;280.15;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;11.12;1620;;13490000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.98;1640;;13376000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;9.1;1660;;13274000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp981981328;Cristian;allbase;Subsurface Divebase;1c6f1b29;Kaukajärvi, Riihiniemi;Kaukajärvi, Riihiniemi;61.472523;23.894749;mix(21/0);air;0.21;0;idp1048837056;idp1048837056;;;;;mix(21/0);15;19812000;9152000;8.98;1680;;13219000;;;12.69;7.237;2800;"Kirkasta oli. Vähän kylmää 5 mm märkkärillä. Paljon rapuja.

Tässä oli käännyttävä takaisin kylmyyden takia.";8;;
