version;ns1:name;id;ns1:name2;ns1:homepage;ns1:version;ns1:mediadata;id3;ns1:firstname;ns1:lastname;id4;ns1:name5;ns1:model;id6;ns1:firstname7;ns1:lastname8;id9;ns1:name10;id11;ns1:name12;ns1:location;ns1:latitude;ns1:longitude;id13;ns1:name14;ns1:o2;ns1:he;id15;id16;ref;ns1:divenumber;ns1:datetime;ns1:leadquantity;ref17;ns1:tankvolume;ns1:tankpressurebegin;ns1:tankpressureend;ns1:alarm;ns1:depth;ns1:divetime;ref18;ns1:tankpressure;ns1:temperature;ns1:greatestdepth;ns1:averagedepth;ns1:diveduration;ns1:para;ns1:ratingvalue;ns1:visibility;ns1:divetrip
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.83;1080;;13460000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.65;1100;;;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.17;1120;;13360000;284.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.47;1140;;13280000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.24;1160;;13180000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.21;1180;;13160000;285.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11;1200;;13030000;284.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.44;1220;;12950000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.65;1240;;12900000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.52;1260;;12800000;283.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.38;1280;;12690000;284.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.79;1300;;12620000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.49;1320;;12540000;283.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.28;1340;;12460000;284.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.04;1360;;12360000;285.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.08;1380;;12280000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.87;1400;;12210000;284.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.77;1420;;12160000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.37;1440;;12110000;285.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.55;1460;;11980000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10;1480;;11930000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.82;1500;;11880000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.02;1520;;11820000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.8;1540;;11720000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.67;1560;;11640000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.75;1580;;11570000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.41;1600;;11520000;286.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.69;1620;;11470000;285.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.09;1640;;11440000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;8.28;1660;;11340000;286.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;8.7;1680;;11260000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.02;1700;;11180000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;8.81;1720;;11110000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.63;1740;;11000000;285.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.09;1760;;10980000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.16;1780;;10930000;284.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;12.05;1800;;10830000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;13.82;1820;;10770000;283.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;12.61;1840;;10620000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.64;1860;;10520000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.8;1880;;10440000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.73;1900;;10360000;284.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.1;1920;;10310000;285.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.24;1940;;10190000;286.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;10.93;1960;;10130000;285.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.61;1980;;10030000;284.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.6;2000;;9930000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;12.09;2020;;9780000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;11.75;2040;;9700000;283.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.63;2060;;9620000;284.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.27;2080;;9490000;285.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;9.13;2100;;9440000;286.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;8.07;2120;;9390000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;7.46;2140;;9370000;288.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;7.31;2160;;9320000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;7.53;2180;;9210000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;7.14;2200;;9190000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;7.31;2220;;9080000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;6.79;2240;;9030000;289.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;6.65;2260;;8960000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;5.94;2280;;8930000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;4.85;2300;;8880000;290.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;6.93;2320;;8800000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;7.44;2340;;8730000;289.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;5.96;2360;;8680000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;6.02;2380;;8570000;290.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;6.66;2400;;8500000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;6.88;2420;;8440000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;6.11;2440;;8370000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;6.46;2460;;8340000;;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;5.83;2480;;8270000;289.15;18.89;8.327;2980;;;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;;;;;;;;;;allbase;Subsurface Divebase;1c6f1b28;Kaatialan louhos;Kaatialan louhos;62.679789;23.486996;mix(21/0);air;0.21;0;idm1521768176;idm1521768176;;;;;mix(21/0);15;19430000;6880000;;6.76;2500;;8240000;290.15;18.89;8.327;2980;;;;
