version;ns1:name;id;ns1:name2;ns1:homepage;ns1:version;ns1:mediadata;id3;ns1:firstname;ns1:lastname;id4;ns1:name5;ns1:model;id6;ns1:firstname7;ns1:lastname8;id9;ns1:name10;id11;ns1:name12;ns1:location;ns1:latitude;ns1:longitude;id13;ns1:name14;ns1:o2;ns1:he;id15;id16;ref;ns1:divenumber;ns1:datetime;ns1:leadquantity;ref17;ns1:tankvolume;ns1:tankpressurebegin;ns1:tankpressureend;ns1:alarm;ns1:depth;ns1:divetime;ns1:temperature;ns1:greatestdepth;ns1:averagedepth;ns1:diveduration;ns1:para;ns1:ratingvalue;ns1:visibility;ns1:divetrip
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;9.97;960;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;9.21;980;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;8.55;1000;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;7.81;1020;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;6.57;1040;280.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;6.81;1060;281.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;5.94;1080;282.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;5.1;1100;285.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;5.37;1120;288.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;5.01;1140;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;3.58;1160;289.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;1.87;1180;291.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.65;1200;292.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.69;1220;290.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;5.27;1240;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;5.66;1260;289.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;5.22;1280;288.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.45;1300;289.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.67;1320;290.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.6;1340;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.46;1360;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.37;1380;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.55;1400;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.58;1420;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.53;1440;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.4;1460;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.33;1480;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.5;1500;291.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;4.16;1520;290.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;3.98;1540;291.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;3.54;1560;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;3.27;1580;292.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;3.08;1600;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;3.47;1620;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;3.05;1640;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;;2.22;1660;293.15;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;7a378f7c;Suunto D6i;Suunto D6i;idm1048531792;Dive buddy;Senior;allbase;Subsurface Divebase;1c6f1b24;Kaukajärvi, Bandidosin ranta;Kaukajärvi, Bandidosin ranta;61.475379;23.905612;mix21;21/0;0.21;0;idm1266807968;idm1266807968;;;;;mix21;15;20000000;14000000;surface;2.24;1678;;11.23;6.408;1620;Ohhoh, olipa kyntämistä. Näyvyys kamala ja DB puku päästi kaikki ilmat. Ihan hauskaa oli silti;6;;
