version;ns1:name;id;ns1:name2;ns1:homepage;ns1:version;ns1:mediadata;id3;ns1:firstname;ns1:lastname;id4;ns1:name5;ns1:model;id6;ns1:firstname7;id8;ns1:name9;id10;ns1:name11;ns1:location;ns1:latitude;ns1:longitude;id12;ns1:name13;ns1:o2;ns1:he;id14;id15;ref;ns1:divenumber;ns1:datetime;ns1:leadquantity;ref16;ns1:tankvolume;ns1:tankpressurebegin;ns1:tankpressureend;ns1:depth;ns1:divetime;ref17;ns1:tankpressure;ns1:temperature;ns1:alarm;ns1:greatestdepth;ns1:averagedepth;ns1:diveduration;ns1:para;ns1:ratingvalue;ns1:visibility;ns1:divetrip
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;3.54;160;;17801000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;4.34;180;;17748000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;5.27;200;;17720000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;5.98;220;;17654000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;7.09;240;;17592000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;7.01;260;;17479000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;7.11;280;;17400000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;8.17;300;;17322000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;8.26;320;;17250000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;8.56;340;;17187000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;8.81;360;;17073000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;7.72;380;;16992000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;8.06;400;;16888000;287.15;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;8.47;420;;16799000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;8.78;440;;16700000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;7.76;460;;16621000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;8.59;480;;16494000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;9.25;500;;16421000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;9.48;520;;16391000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;9.94;540;;16302000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;10.07;560;;16264000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;10.36;580;;16137000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;10.21;600;;16033000;284.15;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;10.28;620;;15952000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;11.33;640;;15803000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;11.47;660;;15690000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;10.84;680;;15568000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;10.51;700;;15421000;282.15;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;11.74;720;;15319000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;11.86;740;;15234000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;11.63;760;;15169000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;11.67;780;;15084000;;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
3.2.0;Subsurface Divelog;subsurface;Subsurface Team;http://subsurface-divelog.org/;3;;owner;;;88ef1a64;Suunto Vyper Air;Suunto Vyper Air;idp979500912;Xxxxxxxx;allbase;Subsurface Divebase;1c6f1b29;Xxxxxxäxxx, Xxxxxxxxxx;Xxxxxxäxxx, Xxxxxxxxxx;61.472523;23.894749;mix(21/0);air;0.21;0;idp981994896;idp981994896;;;;;mix(21/0);12;18363000;8424000;12.03;800;;14981000;281.15;;12.81;6.962;2580;Xxxxxxxx xxx. Xäxäx xxxxää 5 xx xäxxxäxxxxä. Xxxxxx xxxxxx;8;;
